pol;EAG;GAF;KRW;watertype;bodem;a_inlaat1;a_inlaat2;a_inlaat3;a_inlaat4;a_inlaat5;a_uitlaat1;a_uitlaat2;a_uitlaat3;a_uitlaat4;a_tot;a_drain;a_verhard;a_gemengd;a_water;a_bodemhoogte;a_slootdiepte;wp_meting_gm3;wp_meting_mgm2d;jaar;maand;seiz;w_peil;w_volume;w_debiet;w_berging;w_sluitfout;w_maalstaat;w_i_neerslag;w_i_kwel;w_i_verhard;w_i_riol;w_i_drain;w_i_uitspoel;w_i_afstroom;w_i_inlaat1;w_i_inlaat2;w_i_inlaat3;w_i_inlaat4;w_i_inlaat5;w_o_verdamping;w_o_wegzijg;w_o_intrek;w_o_uitlaat1;w_o_uitlaat2;w_o_uitlaat3;w_o_uitlaat4;w_o_uitlaat5;wp_min_neerslag;wp_min_kwel;wp_min_verhard;wp_min_riol;wp_min_drain;wp_min_uitspoel;wp_min_afstroom;wp_min_inlaat1;wp_min_inlaat2;wp_min_inlaat3;wp_min_inlaat4;wp_min_inlaat5;wp_inc_neerslag;wp_inc_kwel;wp_inc_verhard;wp_inc_riol;wp_inc_drain;wp_inc_uitspoel;wp_inc_afstroom;wp_inc_inlaat1;wp_inc_inlaat2;wp_inc_inlaat3;wp_inc_inlaat4;wp_inc_inlaat5;namen;versie;naam;KRWnaam;agrarisch;p_i_redDAW;wp_min_sum;wp_inc_sum;watdteF;watdte;kPDitch;wp_tot_sum;PvskPDitch;P.load_year..mgP.m2.d.;Troebel.naar.helder..mg.P.m2.d.;Helder.naar.troebel..mg.P.m2.d.;lake.ditch.vollenweider;PvskPLake
2140-EAG-3_F001.xlsx;2140-EAG-3;;;M25;VEEN;Watsonweg (EAG-6);inlaat2;inlaat3;inlaat4;inlaat peilbeheer;uitlaten zuid;provinciale weg;boterdijk;uitlaat4;31.192838;0;8.42878;0;14.166892;-3.3;1.6;0.498203671701656;15.5168207167347;2012.5;6.5;;-1.71894803987964;223985.923654134;42.3858640886957;2.38129032848048;-4601.34207870596;0;367.474274398674;0;164.98947279796;0;0;79.2565981130351;0;5096.55264069058;0;0;0;296.486602712049;280.399918904794;117.5852036;107.582760959672;500;166.558834515847;233.672082354512;0;4601.34207870596;0.0518778959278681;0;0.232922609698669;0;0;0.335669664650659;0;17.9875467416939;0;0;0;0.523203329834181;0.0259389479639341;0;0.232922609698669;0;0;0.16783483232533;0;0;0;0;0;0;;;;;0;0.0335669664650659;19.1312202418053;0.426696389987932;(0.5,0.7];1;15.245;19.5579166317932;1.28290696174439;19.5579166317932;2.61;4.73;lake;4.13486609551653
2140-EAG-6_F001.xlsx;2140-EAG-6;;;M10;VEEN;gemaal Kalslagerpolder;inlaat 2;inlaat 3;inlaat 4;inlaat peilbeheer;uitlaat NLP + ZLP;uitlaat2;uitlaat3;uitlaat4;656.0005;65.14794525;60.0636645;2.095038;43.551967;-2.2;0.45;0.556631933777095;6.43730986415671;2012.5;6.5;;-1.70852731048372;214046.023552143;19.0034520606305;1.19034916863333;-5057.26705817569;0;1139.28716716745;0;1191.2947373485;1.41332266151372;337.620835696641;614.871770673521;0;4973.20143914498;0;0;0;18.687897614023;858.884789702255;348.415736;762.999935597317;1250;0;0;0;5057.26705817569;0.0523185171942958;0;0.547068166794166;0.00973542247710915;0.310085499189179;0.84708702687094;0;5.70950267199755;0;0;0;0.00858188453992122;0.0261592585971479;0;0.547068166794166;0.0064902816514061;0.15504274959459;0.42354351343547;0;0;0;0;0;0;;;;;0;0.0847087026870939;7.48437918906316;1.15830397007278;(0,0.3];0.3;14.165;8.64268315913593;0.610143534001831;;;;;
2140-GAF_F001.xlsx;;2140;;M10;VEEN;Bilderdam;Inlaten Amstel + dijkse kwel;gemiste inlaat;inlaat4;inlaat peilbeheer;uitlaten ZLP;uitlaat2;uitlaat3;uitlaat4;184.270934523773;0;5.98064751396179;0;33.2834876819611;-2.35;0.55;0.390123997269159;5.88195570623897;2012.5;6.5;;-1.83586640513733;171121.591714942;20.8585063217506;0.267944543369426;-50.0580057195015;-4973.20143914498;863.338655040629;0;117.068410887339;0;0;711.952664053311;36.2705277250685;4571.49257063845;625;4.13579691022041;0;13.1797569859197;658.767445032446;339.491574356003;171.187862531379;750;0;0;0;5023.25944486448;0.0518778959278681;0;0.0703462401572701;0;0;1.28343400341276;0.0871796323069263;2.06025249561636;0.75112320676506;0.00310649303773379;0;0.00989962133164825;0.0259389479639341;0;0.0703462401572701;0;0;0.641717001706381;0.0435898161534631;0;0;0;0;0;;;;;1;0.128343400341276;4.31721958855563;0.781592005981048;(0,0.3];0.3;14.335;5.09881159453668;0.355689682213929;;;;;
2140-GAF_F002.xlsx;;2140;;M10;VEEN;Bilderdam;inlaten Amstel;inlaat 3;inlaat 4;inlaat peilbeheer;uitlaat NLP + ZLP;provinciale weg;boterdijk;uitlaat4;626.804823670959;65.3059380350113;87.9168830293656;25.788581205368;128.217143120575;-2.2;0.45;0.556631933777095;2.80860970957159;2012.5;6.5;;-1.70550221227925;634030.936209992;9.31089840029145;2.19473224757938;438.492003365846;-6428.22049187185;3354.06540347865;0;1743.73177109377;17.3971003035904;416.067730716718;1740.30417747215;220.048197132823;3946.55354751532;500;0;0;0;2528.55982383847;1061.7949252219;1335.04850552385;625;166.558834515847;233.672082354512;0;5989.728488506;0;0;0.271996665758489;0.0407053999492804;0.12980096751195;0.814386033778136;0.102972906014241;0.769505826495446;0.194981727026082;0;0;0;0;0;0.271996665758489;0.0271369332995203;0.0649004837559748;0.407193016889068;0.0514864530071203;0;0;0;0;0;;;;;1;0.0814386033778137;2.32434952653362;0.822713552710173;(0,0.3];0.3;13.085;3.1470630792438;0.240509215074039;;;;;
2150-GAF_F001.xlsx;;2150;;M1a;KLEI;Westeinder;dijks;inlaat UHP;kassenwater;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;654.547006864548;269.585194170589;148.025972926044;18.55470216856;36.7728754348755;-6.5;0.55;1.4498170012536;81.6470857382762;2012.5;6.5;;-5.93;209605.389978789;52.8965362670245;0;1345.53583312931;-20140.0515365279;831.103755322953;552.357705506408;2513.44399549586;12.5170908844917;5039.39852388801;6287.02872117264;0;1268.72759856631;822;1125;1000;0;642.034084227436;0;15.0276032106049;0;0;0;0;18794.5157033986;0;0.300415835843259;1.36700976780951;0.102116770063244;5.48164750707379;10.2581513903751;0;0.69003447979651;0.894137312112844;1.22372807314714;13.5969785905238;0;0;0.300415835843259;1.36700976780951;0.0680778467088294;2.74082375353689;5.12907569518755;0;0;0;0;0;0;;;;;1;1.02581513903751;33.9142197267452;9.60540289908605;(0.3,0.5];0.5;16.445;43.5196226258312;2.64637413352577;;;;;
2210-GAF_F002.xlsx;;2210;;M30;VEEN;inlaat1;inlaat1;inlaat1;inlaat1;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;615.040103;170.765731586809;230.300234449153;0;45.6370524700149;-4.8;0.6;0.310532316576681;8.60110618451164;2012.6511627907;6.7906976744186;;-4.14285571984652;299901.279937346;30.4890998231434;9.24381407869729;3469.82264397185;-16717.4985862845;956.874704543906;775.829891990252;3588.15976450173;0;4678.35813725167;3915.1039856356;0;0;0;0;0;0;675.894355689194;0;0;0;0;0;0;13247.6759423127;0;0.34;3.14495312058926;0;4.10049105631922;2.14469590701983;0;0;0;0;0;0;0.0419341150558576;0.509999999999999;15.7247656029463;0;6.15073658447882;0.85787836280793;0;0;0;0;0;0;;;;;0;0.214469590701983;9.7301400839283;23.2853146652889;(0.3,0.5];0.5;14.59;33.0154547492172;2.26288243654676;;;;;
2210-GAF_F003.xlsx;;2210;;M30;VEEN;dijklek en inlaten;inlaat1;inlaat1;inlaat1;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;615.040103;170.765731586809;230.300234449153;0;45.6370524700149;-4.8;0.6;0.281993783510191;10.2942878671728;2014;6.5;;-4.14205525537313;300266.588329071;37.2250884291204;1.70591662280951;-30.5503550769568;-16154.5648226621;1051.62099313777;775.829860371435;3914.73946886082;0;4831.13883040147;3915.1039856356;0;2500;0;0;0;0;805.023877290883;0;0;0;0;0;0;16185.115177739;0;0.339999986143357;3.43119395927942;0;4.23440039961012;2.14469590701983;0;1.36950124114752;0;0;0;0;0.0460862801702068;0.509999979215035;17.1559697963971;0;6.35160059941517;0.85787836280793;0;0.547800496459009;0;0;0;0;;;;;0;0.214469590701983;11.5197914932002;25.4693355144645;(0.3,0.5];0.5;15.115;36.9891270076647;2.44718008651437;;;;;
2220-EAG-1_F001.xlsx;;2220;NL11_3_2;M20;KLEI;inlaat1;inlaat1;inlaat1;inlaat1;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;272.407429642;18.20774948778;20.2308327642;0;70.099102;-19;0.6;0.0377989099195069;0.156087764247803;2014;6.5;;-2.68009334867969;11440108.0098138;7.21388952697115;1.63704693810871;-2828.48267121673;0;1775.41663375815;260.134580685561;377.818504033122;0;221.331910489311;1777.3412932815;0;0;0;0;0;644.828855431184;1410.96919727307;490.693714;328.363242127129;0;0;0;0;2828.48267121673;0;0.371095453812748;0.269488833133071;0;0.094722430462509;0.760640825305364;0;0;0;0;0;0.183976352630362;0.0506544758236175;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0.0760640825305364;1.67992389534405;0.0506544758236175;(0.5,0.7];1;6.58;1.73057837116767;0.263005831484448;;;;;
2220-GAF_F002.xlsx;;2220;;M20;KLEI;inlaat1;inlaat1;inlaat1;inlaat1;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;949.126680445;195.91841571262;210.6351180051;0;112.137402;-3.4;0.6;0.044934517629818;0.434474290334123;2012;6.5;;-2.54819710206625;955189.639903618;11.9968757763098;59.3447545173516;-336.61070942631;-10397.1861212679;2502.57318916806;0;3487.24945646781;0;2231.75780137113;5231.40436971412;0;0;0;0;0;0;1953.76820597418;0;824.764534570088;0;0;0;0;10733.7968306942;0;0;1.24392018872269;0;0.796079724183777;1.39955205214602;0;0;0;0;0;0;0.0446340497378039;0;3.10980047180673;0;1.19411958627566;0.466517350715341;0;0;0;0;0;0;;;;;0;0.139955205214602;3.43955196505249;4.81507145853554;(0.5,0.7];1;7.44;8.25462342358804;1.10949239564355;;;;;
2230-GAF_F002.xlsx;;2230;;M1a;KLEI;inlaat1;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;317.175767102913;126.818477829313;40.1774712402585;0;23.361340204028;-3.5;0.5;0.318432761269135;8.13572238240342;2012;6.5;;-2.95401179406922;127550.162261359;26.0724133728924;2.65269288017104e-14;368.293672002453;-5588.76615966771;521.21284655848;0;665.58663409026;0;797.725743179699;1160.47863212552;45.0191259251853;2500;400.842205562719;0;0;0;394.209331653002;64.2436828110769;411.939685312527;0;0;0;0;5220.47248766526;0;0;0.0284909439388884;0;2.73178074960667;3.97401389471801;0.19270780499752;2.14028816683124;0;0;0;0;0.0446218275155817;0;5.69818878777768;0;2.73178074960667;3.97401389471801;0.19270780499752;1.07014408341562;0;0;0;0;;;;;1;0.397401389471801;9.06728156009233;13.7114571480311;(0,0.3];0.3;14.635;22.7787387081234;1.55645635176791;;;;;
2240-GAF_F002.xlsx;;2240;;M8;VEEN;inlaat1;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;175.6774011;74.5083715350954;12.4031435007093;0;14.2575145290999;-5.07;0.5;0.722970253544503;27.8432643059156;2012;6.5;;-4.61254672388191;65221.46730638;37.1283630560681;-6.14884491354889;369.675333783546;-5377.05168155314;319.216877277549;106.931350718249;206.364197198139;0;1562.94071088899;1460.65551712851;0;1625;0;0;0;12.4731039244308;240.392766429035;0;39.6637980236904;0;0;0;0;5007.37634776959;0;0.149999988427155;0.144740653623004;0;10.96222422007;10.2448117036618;0;2.84937461694908;0;0;0;0.0218711050565176;0.0447787553189611;0.224999982640733;2.89481307246008;0;6.57733453204201;6.14688702219707;0;1.13974984677963;0;0;0;0.00874844202260703;;;;;1;1.02448117036618;24.3730222877876;17.0373116534611;(0,0.3];0.2;15.605;41.4103339412487;2.65365805454974;;;;;
2250-EAG-1_F001.xlsx;2250-EAG-1;;NL11_3_3;M30;KLEI;inlaat1;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;98;2.5;0;0;73;-20.3;16.3;0.0720975007994381;0.101694649646629;2014;6.5;;-3.89897497381498;11972748.2691151;3.34133459134558;35.3507488232754;-961.922283123688;0;1848.88836756204;57.2655427231293;0;0;30.3311014954641;120.451984042589;158.385417028797;0;0;0;0;223.851838830256;1469.35907111811;34.3593256338776;8.88432062986812;0;0;0;0;961.922283123688;0;0.0784459489357935;0;0;0.0166197816413502;0.0660010871466243;0.0867865298787929;0;0;0;0;0.0459969531842993;0.0506544758236175;0;0;0;0;0;0;0;0;0;0;0;;;;;1;0.00660010871466243;0.29385030078686;0.0506544758236175;(0.5,0.7];1.2;6.45;0.344504776610478;0.0534115932729423;1.013171663;0.311;0.620909096;vollenweider;1.63175522717741
2250-EAG-2_F002.xlsx;2250-EAG-2;;;M30;KLEI;Hoge dijk;Oudekerkerplas;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;861.67005972554;253.581003539106;291.586034447916;0;62.9220181994118;-5.33;0.58;0.311285922630083;11.4828111973292;2012;6.5;;-4.749;365576.925738584;40.064865057682;0;-24097.9848010067;0;1425.02389637857;1006.75227519059;4894.88574550852;0;6841.02480587685;11041.9349602099;0;0;0;0;0;0;1096.25479209554;0;15.3820900622428;0;0;0;0;24097.9848010067;0;0.31999999491434;0.0777928916710157;0;4.34889089806138;5.26458079835389;0;0;0;0;0;0;0.0452949201935131;0.47999999237151;15.5585783342031;0;6.52333634709206;1.75486026611796;0;0;0;0;0;0;;;;;1;0.526458079835389;10.0112645830006;24.3620698599782;(0,0.3];0.3;15.765;34.3733344429788;2.18035740202847;;;;;
2250-GAF_F003.xlsx;;2250;;M20;VEEN;Hoge dijk;Oudekerkerplas;inlaat3;inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;861.67005972554;253.581003539106;291.586034447916;0;62.9220181994118;-5.33;0.58;0.288492179238935;11.0163488098877;2014;6.5;;-4.73163434710793;376503.745011776;40.7331335302115;-7.08080217557436;-1000.79216045201;-23509.025145675;1458.07925076282;1006.75227519059;4978.62250880079;0;6957.31204963834;11096.723274303;0;0;0;0;0;132.620334374826;1109.4259884661;0;3.7855963016406;0;0;0;0;24509.8173061271;0;0.31999999491434;0.0791236939193939;0;4.42281557313645;5.29070280571837;0;0;0;0;0;0.0526923397285698;0.0463455970576753;0.47999999237151;15.8247387838788;0;6.63422335970467;1.76356760190612;0;0;0;0;0;0.0210769358914279;;;;;1;0.529070280571837;10.1653344074171;24.7699522708102;(0.5,0.7];1;14.74;34.9352866782273;2.37010086012397;;;;;
